,index,time,open,high,low,close,volume,currency_volume
17043,17043,2023-07-12 12:03:00,30776.5,30777,30757.5,30758,68.669,2112769.2585
17044,17044,2023-07-12 12:04:00,30758,30758,30746.5,30750.5,46.683,1435592.2165
17045,17045,2023-07-12 12:05:00,30750.5,30751,30736.5,30737.5,40.993,1260244.558
17046,17046,2023-07-12 12:06:00,30737.5,30742.5,30737.5,30739.5,58.254,1790774.981
17047,17047,2023-07-12 12:07:00,30739.5,30744,30739,30741.5,64.547,1984279.422
17048,17048,2023-07-12 12:08:00,30741.5,30754.5,30741.5,30753.5,116.074,3569383.382
17049,17049,2023-07-12 12:09:00,30753.5,30753.5,30740.5,30744.5,50.35,1548002.522
17050,17050,2023-07-12 12:10:00,30744.5,30745,30738.5,30738.5,33.978,1044496.769
17051,17051,2023-07-12 12:11:00,30738.5,30756.5,30738.5,30756,94.537,2907274.7385
17052,17052,2023-07-12 12:12:00,30756,30756,30747,30753,76.834,2362702.22
17053,17053,2023-07-12 12:13:00,30753,30753,30752.5,30753,42.117,1295211.755
17054,17054,2023-07-12 12:14:00,30753,30753.5,30745,30745,66.761,2052990.8875
17055,17055,2023-07-12 12:15:00,30745,30747.5,30744,30746,41.376,1272151.4585
17056,17056,2023-07-12 12:16:00,30746,30747.5,30745.5,30745.5,33.737,1037303.853
17057,17057,2023-07-12 12:17:00,30745.5,30747,30732,30732,102.078,3137428.8785
17058,17058,2023-07-12 12:18:00,30732,30732,30724.5,30725.5,85.739,2634429.434
17059,17059,2023-07-12 12:19:00,30725.5,30730,30724,30729,62.909,1933035.7645
17060,17060,2023-07-12 12:20:00,30729,30746,30729,30742,85.505,2628411.581
17061,17061,2023-07-12 12:21:00,30742,30743,30735.5,30741,63.948,1965834.456
17062,17062,2023-07-12 12:22:00,30741,30755.5,30740.5,30748.5,78.985,2428756.9285
17063,17063,2023-07-12 12:23:00,30748.5,30749.5,30731.5,30734.5,64.366,1978581.927
17064,17064,2023-07-12 12:24:00,30734.5,30736.5,30729,30734,71.869,2208603.1205
17065,17065,2023-07-12 12:25:00,30734,30742,30732.5,30739.5,52.08,1600745.008
17066,17066,2023-07-12 12:26:00,30739.5,30743.5,30739.5,30743.5,98.874,3039556.6615
17067,17067,2023-07-12 12:27:00,30743.5,30809,30743,30808.5,329.805,10151549.738
17068,17068,2023-07-12 12:28:00,30808.5,30831,30778.5,30792,564.497,17392118.9075
17069,17069,2023-07-12 12:29:00,30792,30823,30787,30791,226.459,6976633.0705
17070,17070,2023-07-12 12:30:00,30791,30980,30791,30929.5,2258.846,69834700.2405
17071,17071,2023-07-12 12:31:00,30929.5,30971.5,30824,30873,896.562,27702437.813
17072,17072,2023-07-12 12:32:00,30873,30927.5,30859.5,30919.5,419.15,12951389.1355
17073,17073,2023-07-12 12:33:00,30919.5,30922.5,30824,30829.5,450.028,13888278.7385
17074,17074,2023-07-12 12:34:00,30829.5,30843,30680,30765,1402.538,43134529.5055
17075,17075,2023-07-12 12:35:00,30765,30840.5,30730.5,30812,749.337,23079748.1215
17076,17076,2023-07-12 12:36:00,30812,30883.5,30812,30837,491.217,15155223.0635
17077,17077,2023-07-12 12:37:00,30837,30890.5,30837,30850,235.151,7259897.0485
17078,17078,2023-07-12 12:38:00,30850,30869.5,30827.5,30866.5,198.407,6120950.488
17079,17079,2023-07-12 12:39:00,30866.5,30876,30837.5,30837.5,170.163,5250406.493
17080,17080,2023-07-12 12:40:00,30837.5,30837.5,30772.5,30823.5,333.201,10266507.4
17081,17081,2023-07-12 12:41:00,30823.5,30823.5,30780,30800.5,135.803,4183005.9545
17082,17082,2023-07-12 12:42:00,30800.5,30816,30792,30812,181.832,5601296.894
17083,17083,2023-07-12 12:43:00,30812,30814.5,30800,30813,137.054,4222450.138
17084,17084,2023-07-12 12:44:00,30813,30813,30780,30780.5,210.606,6483993.36
17085,17085,2023-07-12 12:45:00,30780.5,30799,30735.5,30783.5,394.372,12133617.561
17086,17086,2023-07-12 12:46:00,30783.5,30815,30770,30770,147.065,4529154.6105
17087,17087,2023-07-12 12:47:00,30770,30784.5,30741,30753.5,164.924,5073848.612
17088,17088,2023-07-12 12:48:00,30753.5,30787.5,30750,30787,111.21,3422221.7855
17089,17089,2023-07-12 12:49:00,30787,30787,30767,30769,104.528,3216657.6905
17090,17090,2023-07-12 12:50:00,30769,30774,30752.5,30753,92.589,2848390.5855
17091,17091,2023-07-12 12:51:00,30753,30763,30712,30720.5,226.851,6971301.672
17092,17092,2023-07-12 12:52:00,30720.5,30740.5,30646.5,30675,687.914,21106007.2665
17093,17093,2023-07-12 12:53:00,30675,30698.5,30629.5,30667.5,577.006,17692435.216
17094,17094,2023-07-12 12:54:00,30667.5,30692,30639,30692,337.933,10362978.9745
17095,17095,2023-07-12 12:55:00,30692,30720,30692,30704.5,312.052,9582792.0915
17096,17096,2023-07-12 12:56:00,30704.5,30707.5,30681.5,30692.5,85.309,2618603.918
17097,17097,2023-07-12 12:57:00,30692.5,30712.5,30692.5,30696.5,78.351,2405701.145
17098,17098,2023-07-12 12:58:00,30696.5,30719,30695.5,30710.5,167.348,5138229.8505
17099,17099,2023-07-12 12:59:00,30710.5,30719.5,30698,30718,49.344,1515067.4405
17100,17100,2023-07-12 13:00:00,30718,30725,30709.5,30725,119.118,3658986.7385
17101,17101,2023-07-12 13:01:00,30725,30745,30721.5,30744,266.38,8187773.7685
17102,17102,2023-07-12 13:02:00,30744,30749,30722.5,30748,88.349,2715926.47
17103,17103,2023-07-12 13:03:00,30748,30766.5,30744.5,30744.5,124.339,3824330.947
17104,17104,2023-07-12 13:04:00,30744.5,30762.5,30744.5,30752,118.471,3643557.1705
17105,17105,2023-07-12 13:05:00,30752,30778.5,30746,30774.5,137.145,4219893.716
17106,17106,2023-07-12 13:06:00,30774.5,30779,30760,30776,134.921,4151594.926
17107,17107,2023-07-12 13:07:00,30776,30779,30760,30760.5,99.491,3061342.7985
17108,17108,2023-07-12 13:08:00,30760.5,30787,30760.5,30780.5,126.357,3889389.6015
17109,17109,2023-07-12 13:09:00,30780.5,30781,30766,30781,103.585,3187887.224
17110,17110,2023-07-12 13:10:00,30781,30804.5,30779,30800.5,245,7543991.464
17111,17111,2023-07-12 13:11:00,30800.5,30807,30791,30806,177.316,5461030.2215
17112,17112,2023-07-12 13:12:00,30806,30835,30794.5,30829,219.553,6766436.8905
17113,17113,2023-07-12 13:13:00,30829,30829.5,30799.5,30813,147.945,4557875.7595
17114,17114,2023-07-12 13:14:00,30813,30829,30808,30829,187.617,5782445.4295
17115,17115,2023-07-12 13:15:00,30829,30841.5,30803,30809,223.85,6900962.5225
17116,17116,2023-07-12 13:16:00,30809,30831.5,30802.5,30803.5,133.992,4129095.188
17117,17117,2023-07-12 13:17:00,30803.5,30814.5,30793,30809,140.711,4334552.171
17118,17118,2023-07-12 13:18:00,30809,30825,30808.5,30825,84.708,2610692.2695
17119,17119,2023-07-12 13:19:00,30825,30856,30825,30840,190.344,5871342.591
17120,17120,2023-07-12 13:20:00,30840,30840,30820,30837,153.753,4739716.678
17121,17121,2023-07-12 13:21:00,30837,30837,30812,30814,115.532,3560603.854
17122,17122,2023-07-12 13:22:00,30814,30820.5,30809.5,30815,44.151,1360552.679
17123,17123,2023-07-12 13:23:00,30815,30829,30781,30787,140.563,4329847.68
17124,17124,2023-07-12 13:24:00,30787,30805,30787,30800.5,88.968,2739684.671
17125,17125,2023-07-12 13:25:00,30800.5,30801.5,30777.5,30778,97.172,2991656.2775
17126,17126,2023-07-12 13:26:00,30778,30779.5,30700,30700,270.766,8324747.858
17127,17127,2023-07-12 13:27:00,30700,30705.5,30624.5,30650,853.918,26174457.603
17128,17128,2023-07-12 13:28:00,30650,30674,30628,30634.5,311.632,9549508.2765
17129,17129,2023-07-12 13:29:00,30634.5,30667.5,30634,30656.5,239.623,7345119.4375
17130,17130,2023-07-12 13:30:00,30656.5,30708.5,30651,30705,356.649,10943391.4125
17131,17131,2023-07-12 13:31:00,30705,30721.5,30674,30698.5,289.04,8873911.234
17132,17132,2023-07-12 13:32:00,30698.5,30698.5,30641.5,30677.5,227.057,6963353.1035
17133,17133,2023-07-12 13:33:00,30677.5,30683,30633,30653.5,261.252,8008141.6925
17134,17134,2023-07-12 13:34:00,30653.5,30686,30642,30675,151.945,4659820.5295
17135,17135,2023-07-12 13:35:00,30675,30727,30674.5,30725,187.991,5771568.02
17136,17136,2023-07-12 13:36:00,30725,30728.5,30648.5,30655,274.864,8433591.986
17137,17137,2023-07-12 13:37:00,30655,30655,30600,30607.5,469.078,14362726.4035
17138,17138,2023-07-12 13:38:00,30607.5,30610.5,30462.5,30493.5,1916.218,58507714.6285
17139,17139,2023-07-12 13:39:00,30493.5,30564.5,30493.5,30537,375.862,11479757.64
17140,17140,2023-07-12 13:40:00,30537,30583,30532,30583,255.041,7792268.367
17141,17141,2023-07-12 13:41:00,30583,30585,30537.5,30546.5,236.739,7236117.714
17142,17142,2023-07-12 13:42:00,30546.5,30600,30532.5,30600,170.658,5217231.129
17143,17143,2023-07-12 13:43:00,30600,30623,30585.5,30615.5,252.093,7716815.9775
17144,17144,2023-07-12 13:44:00,30615.5,30615.5,30572.5,30580,152.376,4661112.665
17145,17145,2023-07-12 13:45:00,30580,30585,30535,30584.5,266.677,8149685.893
17146,17146,2023-07-12 13:46:00,30584.5,30584.5,30549.5,30551,190.299,5816239.861
17147,17147,2023-07-12 13:47:00,30551,30569.5,30550.5,30565,107.619,3289055.596
17148,17148,2023-07-12 13:48:00,30565,30614,30564.5,30609.5,195.178,5971335.643
17149,17149,2023-07-12 13:49:00,30609.5,30610.5,30581,30583.5,151.632,4639139.769
17150,17150,2023-07-12 13:50:00,30583.5,30590,30565.5,30577.5,96.697,2957094.376
17151,17151,2023-07-12 13:51:00,30577.5,30578,30568.5,30575.5,85.16,2603628.0495
17152,17152,2023-07-12 13:52:00,30575.5,30591.5,30564.5,30566,108.498,3316721.6205
17153,17153,2023-07-12 13:53:00,30566,30587,30562,30586.5,84.513,2583527.353
17154,17154,2023-07-12 13:54:00,30586.5,30619,30586.5,30617,157.238,4812853.9475
17155,17155,2023-07-12 13:55:00,30617,30618.5,30599,30611.5,104.7,3204928.578
17156,17156,2023-07-12 13:56:00,30611.5,30629,30611.5,30626.5,146.328,4480416.734
17157,17157,2023-07-12 13:57:00,30626.5,30645,30625,30644.5,213.316,6535500.156
17158,17158,2023-07-12 13:58:00,30644.5,30680,30644.5,30678,222.362,6817885.131
17159,17159,2023-07-12 13:59:00,30678,30684,30659.5,30660,225.211,6906420.733
17160,17160,2023-07-12 14:00:00,30660,30674,30648.5,30670.5,149.639,4587841.2915
17161,17161,2023-07-12 14:01:00,30670.5,30716.5,30669.5,30715,290.631,8922270.7465
17162,17162,2023-07-12 14:02:00,30715,30797.5,30708,30759.5,532.323,16373331.859
17163,17163,2023-07-12 14:03:00,30759.5,30767.5,30735.5,30735.5,255.481,7856891.511
17164,17164,2023-07-12 14:04:00,30735.5,30765,30720,30764,109.542,3368215.957
17165,17165,2023-07-12 14:05:00,30764,30786,30752.5,30757.5,143.153,4404689.374
17166,17166,2023-07-12 14:06:00,30757.5,30827,30756,30817.5,431.812,13300614.5955
17167,17167,2023-07-12 14:07:00,30817.5,30821,30789.5,30799.5,343.093,10569089.169
17168,17168,2023-07-12 14:08:00,30799.5,30812,30751,30768,314.23,9672208.1835
17169,17169,2023-07-12 14:09:00,30768,30790.5,30758.5,30769,111.13,3419684.483
17170,17170,2023-07-12 14:10:00,30769,30775,30766,30766,61.51,1892649.385
17171,17171,2023-07-12 14:11:00,30766,30766.5,30735,30759.5,373.675,11490016.9965
17172,17172,2023-07-12 14:12:00,30759.5,30765,30755,30764.5,95.151,2926872.1545
17173,17173,2023-07-12 14:13:00,30764.5,30782.5,30763,30778,108.526,3339871.9625
17174,17174,2023-07-12 14:14:00,30778,30793,30769,30792,140.357,4320403.919
17175,17175,2023-07-12 14:15:00,30792,30808.5,30785,30793.5,164.849,5076805.4305
17176,17176,2023-07-12 14:16:00,30793.5,30793.5,30730,30730.5,170.806,5253175.488
17177,17177,2023-07-12 14:17:00,30730.5,30760.5,30730,30758.5,182.967,5626120.6905
17178,17178,2023-07-12 14:18:00,30758.5,30758.5,30731,30734.5,121.938,3748547.418
17179,17179,2023-07-12 14:19:00,30734.5,30760.5,30734.5,30751,59.302,1823414.503
17180,17180,2023-07-12 14:20:00,30751,30764,30743,30750,110.795,3407020.1735
17181,17181,2023-07-12 14:21:00,30750,30750.5,30711.5,30720,104.231,3202982.581
17182,17182,2023-07-12 14:22:00,30720,30744.5,30718,30740,129.367,3975679.455
17183,17183,2023-07-12 14:23:00,30740,30744,30720,30744,94.081,2891403.067
17184,17184,2023-07-12 14:24:00,30744,30759,30743.5,30744.5,132.671,4080270.448
17185,17185,2023-07-12 14:25:00,30744.5,30746,30727.5,30732.5,60.359,1855011.42
17186,17186,2023-07-12 14:26:00,30732.5,30736.5,30725,30735,88.664,2724729.4735
17187,17187,2023-07-12 14:27:00,30735,30736.5,30717,30720.5,103.496,3179889.424
17188,17188,2023-07-12 14:28:00,30720.5,30735,30718,30734,37.388,1148919.2195
17189,17189,2023-07-12 14:29:00,30734,30734.5,30716,30725.5,42.59,1308404.394
17190,17190,2023-07-12 14:30:00,30725.5,30749,30725,30747.5,78.896,2425357.3835
17191,17191,2023-07-12 14:31:00,30747.5,30767.5,30747.5,30757.5,92.773,2853895.3255
17192,17192,2023-07-12 14:32:00,30757.5,30757.5,30752,30752,41.403,1273382.545
17193,17193,2023-07-12 14:33:00,30752,30765.5,30743,30765.5,31.847,979303.5445
17194,17194,2023-07-12 14:34:00,30765.5,30775.5,30765,30766,63.255,1946413.84
17195,17195,2023-07-12 14:35:00,30766,30766.5,30753.5,30755.5,62.523,1923044.4005
17196,17196,2023-07-12 14:36:00,30755.5,30775.5,30755.5,30775.5,29.639,911992.7265
17197,17197,2023-07-12 14:37:00,30775.5,30792.5,30775,30790,35.509,1092964.4045
17198,17198,2023-07-12 14:38:00,30790,30790,30779,30781,74.332,2288028.5885
17199,17199,2023-07-12 14:39:00,30781,30790,30779.5,30780,46.879,1443152.3855
17200,17200,2023-07-12 14:40:00,30780,30807.5,30780,30807.5,45.33,1396139.4875
17201,17201,2023-07-12 14:41:00,30807.5,30809.5,30799.5,30804.5,79.831,2459176.099
17202,17202,2023-07-12 14:42:00,30804.5,30808.5,30796,30799.5,120.684,3717476.898
17203,17203,2023-07-12 14:43:00,30799.5,30807,30787,30787,91.277,2811563.5575
17204,17204,2023-07-12 14:44:00,30787,30787,30773.5,30785.5,78.796,2425343.447
17205,17205,2023-07-12 14:45:00,30785.5,30796.5,30775,30775,57.247,1762277.606
17206,17206,2023-07-12 14:46:00,30775,30775,30756.5,30758.5,64.875,1995674.865
17207,17207,2023-07-12 14:47:00,30758.5,30773.5,30757,30768,60.703,1867796.5575
17208,17208,2023-07-12 14:48:00,30768,30776,30767.5,30775.5,34.019,1046895.4315
17209,17209,2023-07-12 14:49:00,30775.5,30776,30774,30774.5,20.893,642972.926
17210,17210,2023-07-12 14:50:00,30774.5,30809,30774.5,30808.5,90.437,2785576.9505
17211,17211,2023-07-12 14:51:00,30808.5,30809,30801.5,30805,54.165,1668641.2785
17212,17212,2023-07-12 14:52:00,30805,30832,30800,30800,155.612,4795669.121
17213,17213,2023-07-12 14:53:00,30800,30812,30799,30808,75.605,2328988.7885
17214,17214,2023-07-12 14:54:00,30808,30810,30802,30809.5,70.64,2176167.3955
17215,17215,2023-07-12 14:55:00,30809.5,30809.5,30784,30806.5,103.706,3194147.5425
17216,17216,2023-07-12 14:56:00,30806.5,30809,30797.5,30798,60.209,1854592.558
17217,17217,2023-07-12 14:57:00,30798,30798,30767,30767.5,49.882,1535246.1295
17218,17218,2023-07-12 14:58:00,30767.5,30767.5,30726.5,30737.5,131.38,4038659.6725
17219,17219,2023-07-12 14:59:00,30737.5,30750,30722.5,30733,54.044,1660965.5405
17220,17220,2023-07-12 15:00:00,30733,30743,30694,30711.5,181.899,5586629.253
17221,17221,2023-07-12 15:01:00,30711.5,30737.5,30711.5,30734.5,266.26,8180921.8635
17222,17222,2023-07-12 15:02:00,30734.5,30735,30723,30732.5,49.573,1523444.4965
17223,17223,2023-07-12 15:03:00,30732.5,30733,30711.5,30715.5,67.607,2076913.4565
17224,17224,2023-07-12 15:04:00,30715.5,30729.5,30715.5,30729.5,37.123,1140651.6035
17225,17225,2023-07-12 15:05:00,30729.5,30734.5,30729,30734.5,31.176,958120.3105
17226,17226,2023-07-12 15:06:00,30734.5,30783,30733,30782.5,103.468,3182735.324
17227,17227,2023-07-12 15:07:00,30782.5,30789.5,30762,30773,90.771,2793917.7695
17228,17228,2023-07-12 15:08:00,30773,30773.5,30756.5,30761.5,50.381,1549839.461
17229,17229,2023-07-12 15:09:00,30761.5,30775,30761,30772.5,14.905,458648.449
17230,17230,2023-07-12 15:10:00,30772.5,30791.5,30768,30782,62.322,1918300.472
17231,17231,2023-07-12 15:11:00,30782,30799,30781,30790.5,72.331,2227230.0685
17232,17232,2023-07-12 15:12:00,30790.5,30798,30778.5,30778.5,53.388,1643636.982
17233,17233,2023-07-12 15:13:00,30778.5,30778.5,30769,30769,39.312,1209700.5925
17234,17234,2023-07-12 15:14:00,30769,30774.5,30761,30774.5,36.637,1127211.7105
17235,17235,2023-07-12 15:15:00,30774.5,30774.5,30735,30738.5,44.238,1360268.025
17236,17236,2023-07-12 15:16:00,30738.5,30738.5,30712.5,30721,122.945,3777030.5485
17237,17237,2023-07-12 15:17:00,30721,30741.5,30721,30730.5,46.854,1439874.598
17238,17238,2023-07-12 15:18:00,30730.5,30736.5,30718,30718,38.802,1192190.286
17239,17239,2023-07-12 15:19:00,30718,30721.5,30699.5,30699.5,49.317,1514483.176
17240,17240,2023-07-12 15:20:00,30699.5,30711,30683,30711,159.605,4898949.1125
17241,17241,2023-07-12 15:21:00,30711,30714.5,30691.5,30695,65.155,2000494.707
17242,17242,2023-07-12 15:22:00,30695,30712,30695,30708.5,30.487,936198.31
17243,17243,2023-07-12 15:23:00,30708.5,30727.5,30708.5,30709.5,24.535,753654.9475
17244,17244,2023-07-12 15:24:00,30709.5,30711.5,30698.5,30698.5,26.765,821815.367
17245,17245,2023-07-12 15:25:00,30698.5,30703.5,30685.5,30701.5,97.857,3003487.259
17246,17246,2023-07-12 15:26:00,30701.5,30701.5,30665.5,30669,111.093,3408382.1945
17247,17247,2023-07-12 15:27:00,30669,30672,30650,30663,132.813,4072131.5665
17248,17248,2023-07-12 15:28:00,30663,30672,30650,30672,95.654,2932712.367
17249,17249,2023-07-12 15:29:00,30672,30672,30660,30669.5,52.117,1598213.5565
17250,17250,2023-07-12 15:30:00,30669.5,30700,30663,30664,134.838,4137075.5
17251,17251,2023-07-12 15:31:00,30664,30664,30652,30662,92.627,2839591.7475
17252,17252,2023-07-12 15:32:00,30662,30669,30655,30655.5,82.054,2515908.136
17253,17253,2023-07-12 15:33:00,30655.5,30671,30655,30666.5,108.751,3335131.476
17254,17254,2023-07-12 15:34:00,30666.5,30669,30639,30650.5,109.207,3346922.619
17255,17255,2023-07-12 15:35:00,30650.5,30650.5,30640,30640,52.459,1607469.874
17256,17256,2023-07-12 15:36:00,30640,30640.5,30632.5,30633,99.466,3047214.01
17257,17257,2023-07-12 15:37:00,30633,30663,30633,30648.5,123.634,3789576.507
17258,17258,2023-07-12 15:38:00,30648.5,30648.5,30577.5,30580.5,501.565,15347278.255
17259,17259,2023-07-12 15:39:00,30580.5,30603.5,30569.5,30584.5,257.327,7871638.3835
17260,17260,2023-07-12 15:40:00,30584.5,30584.5,30524.5,30553.5,465.691,14229078.9015
17261,17261,2023-07-12 15:41:00,30553.5,30568.5,30543.5,30555,188.714,5767310.2725
17262,17262,2023-07-12 15:42:00,30555,30559,30531.5,30534.5,142.921,4364811.894
17263,17263,2023-07-12 15:43:00,30534.5,30559,30529,30549,144.395,4410566.0705
17264,17264,2023-07-12 15:44:00,30549,30551.5,30531,30531.5,144.423,4410728.423
17265,17265,2023-07-12 15:45:00,30531.5,30531.5,30498,30501.5,583.284,17796588.1265
17266,17266,2023-07-12 15:46:00,30501.5,30558,30479.5,30547,449.782,13730324.5415
17267,17267,2023-07-12 15:47:00,30547,30588.5,30547,30577.5,397.726,12160622.6355
17268,17268,2023-07-12 15:48:00,30577.5,30582.5,30549,30552,72.779,2224283.3485
17269,17269,2023-07-12 15:49:00,30552,30552,30534,30540,98.221,2999939.7425
17270,17270,2023-07-12 15:50:00,30540,30542.5,30506.5,30506.5,101.775,3106480.659
17271,17271,2023-07-12 15:51:00,30506.5,30510,30462,30508.5,517.152,15763593.693
17272,17272,2023-07-12 15:52:00,30508.5,30532,30496,30499.5,214.051,6531398.8405
17273,17273,2023-07-12 15:53:00,30499.5,30499.5,30478.5,30499.5,139.878,4265386.6375
17274,17274,2023-07-12 15:54:00,30499.5,30531.5,30483,30500.5,162.748,4965869.873
17275,17275,2023-07-12 15:55:00,30500.5,30501.5,30477,30493,140.526,4284454.5825
17276,17276,2023-07-12 15:56:00,30493,30507.5,30479.5,30495,110.628,3373449.1855
17277,17277,2023-07-12 15:57:00,30495,30515,30488,30515,100.517,3065961.6775
17278,17278,2023-07-12 15:58:00,30515,30515,30483,30497,158.118,4822925.2895
17279,17279,2023-07-12 15:59:00,30497,30516,30496.5,30511.5,103.842,3168108.1275
17280,17280,2023-07-12 16:00:00,30511.5,30513.5,30503.5,30513.5,147.369,4495883.2645
17281,17281,2023-07-12 16:01:00,30513.5,30522.5,30513.5,30521.5,206.953,6316145.8665
17282,17282,2023-07-12 16:02:00,30521.5,30521.5,30500,30500.5,107.878,3291047.338
17283,17283,2023-07-12 16:03:00,30500.5,30501,30482.5,30483,95.589,2914612.088
17284,17284,2023-07-12 16:04:00,30483,30504.5,30480.5,30493,67.147,2047406.2915
17285,17285,2023-07-12 16:05:00,30493,30493,30475,30476,119.944,3655947.7125
17286,17286,2023-07-12 16:06:00,30476,30478.5,30450,30469.5,308.287,9391088.7175
17287,17287,2023-07-12 16:07:00,30469.5,30469.5,30420.5,30439,324.349,9872846.671
17288,17288,2023-07-12 16:08:00,30439,30462.5,30422.5,30431,151.501,4612465.234
17289,17289,2023-07-12 16:09:00,30431,30436.5,30418,30431,154.452,4699442.77
17290,17290,2023-07-12 16:10:00,30431,30456,30412,30454,199.439,6070347.2645
17291,17291,2023-07-12 16:11:00,30454,30478.5,30453.5,30474,102.971,3137732.6455
17292,17292,2023-07-12 16:12:00,30474,30476,30449,30459,188.495,5740874.7805
17293,17293,2023-07-12 16:13:00,30459,30474.5,30459,30469,123.556,3764126.5165
17294,17294,2023-07-12 16:14:00,30469,30476,30469,30476,85.344,2600500.806
17295,17295,2023-07-12 16:15:00,30476,30494,30473,30473.5,188.99,5761223.8125
17296,17296,2023-07-12 16:16:00,30473.5,30473.5,30442.5,30450,83.67,2547892.466
17297,17297,2023-07-12 16:17:00,30450,30493.5,30449.5,30485.5,176.079,5367050.852
17298,17298,2023-07-12 16:18:00,30485.5,30498.5,30485.5,30498.5,97.313,2967321.2045
17299,17299,2023-07-12 16:19:00,30498.5,30511.5,30498,30510,123.393,3764043.293
